onset	duration	trial_no	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	33	1	rest	n/a	n/a	n/a	n/a	n/a
33	9	2	stimulus	4612026.005059	n04612026_5059	142	1132	n/a
42	9	3	stimulus	3085013.023800	n03085013_23800	58	461	n/a
51	9	4	stimulus	4168199.010897	n04168199_10897	114	908	n/a
60	9	5	stimulus	2841315.010982	n02841315_10982	48	377	n/a
69	9	6	stimulus	3512147.033515	n03512147_33515	78	619	n/a
78	9	7	stimulus	2814860.012908	n02814860_12908	47	369	n/a
87	9	8	stimulus	2814860.012908	n02814860_12908	47	369	89.272829
96	9	9	stimulus	2236241.007166	n02236241_7166	27	215	n/a
105	9	10	stimulus	3602883.008804	n03602883_8804	82	656	n/a
114	9	11	stimulus	3209910.029141	n03209910_29141	61	485	n/a
123	9	12	stimulus	4419073.011195	n04419073_11195	133	1057	n/a
132	9	13	stimulus	2943871.003559	n02943871_3559	52	411	n/a
141	9	14	stimulus	3792782.005665	n03792782_5665	96	766	n/a
150	9	15	stimulus	2391049.004569	n02391049_4569	31	245	n/a
159	9	16	stimulus	3607659.007355	n03607659_7355	83	662	n/a
168	9	17	stimulus	2885462.013911	n02885462_13911	51	402	n/a
177	9	18	stimulus	3436182.012885	n03436182_12885	71	563	n/a
186	9	19	stimulus	3746005.007486	n03746005_7486	93	742	n/a
195	9	20	stimulus	2439033.004722	n02439033_4722	33	261	n/a
204	9	21	stimulus	2439033.004722	n02439033_4722	33	261	206.385036
213	9	22	stimulus	1944390.021065	n01944390_21065	15	120	n/a
222	9	23	stimulus	4272054.056965	n04272054_56965	121	967	n/a
231	9	24	stimulus	3609235.007270	n03609235_7270	84	671	n/a
240	9	25	stimulus	1645776.009743	n01645776_9743	3	24	n/a
249	9	26	stimulus	2503517.004892	n02503517_4892	38	300	n/a
258	9	27	stimulus	4146614.006366	n04146614_6366	112	894	n/a
267	9	28	stimulus	4591713.004821	n04591713_4821	141	1124	n/a
276	9	29	stimulus	4373894.022727	n04373894_22727	126	1002	n/a
285	9	30	stimulus	4477387.001527	n04477387_1527	136	1081	n/a
294	9	31	stimulus	3886762.021877	n03886762_21877	100	798	n/a
303	9	32	stimulus	4313503.017853	n04313503_17853	124	985	n/a
312	9	33	stimulus	2508213.013464	n02508213_13464	39	308	n/a
321	9	34	stimulus	3612010.002887	n03612010_2887	85	676	n/a
330	9	35	stimulus	2481823.018421	n02481823_18421	37	292	n/a
339	9	36	stimulus	3743279.008976	n03743279_8976	92	736	n/a
348	9	37	stimulus	2374451.017284	n02374451_17284	30	237	n/a
357	9	38	stimulus	2374451.017284	n02374451_17284	30	237	n/a
366	9	39	stimulus	4154565.013637	n04154565_13637	113	899	n/a
375	9	40	stimulus	4273569.014844	n04273569_14844	122	971	n/a
384	9	41	stimulus	4255586.000878	n04255586_878	120	960	n/a
393	9	42	stimulus	4398044.016414	n04398044_16414	128	1020	n/a
402	9	43	stimulus	2480855.013432	n02480855_13432	36	282	n/a
411	9	44	stimulus	2480855.013432	n02480855_13432	36	282	n/a
420	9	45	stimulus	3815615.029630	n03815615_29630	98	781	n/a
429	9	46	stimulus	3496296.014487	n03496296_14487	77	614	n/a
438	9	47	stimulus	4401680.028024	n04401680_28024	129	1030	n/a
447	9	48	stimulus	4225987.005124	n04225987_5124	117	931	n/a
456	9	49	stimulus	4376876.014622	n04376876_14622	127	1013	n/a
465	9	50	stimulus	1768244.009298	n01768244_9298	7	55	n/a
474	9	51	stimulus	1770393.010195	n01770393_10195	8	57	n/a
483	9	52	stimulus	4090263.016066	n04090263_16066	109	867	n/a
492	9	53	stimulus	3950228.032200	n03950228_32200	103	821	n/a
501	9	54	stimulus	4555897.023902	n04555897_23902	139	1107	n/a
510	9	55	stimulus	3359137.039086	n03359137_39086	66	526	n/a
519	9	56	stimulus	3359137.039086	n03359137_39086	66	526	521.218866
528	6	57	rest	n/a	n/a	n/a	n/a	n/a
