onset	duration	trial_no	event_type	category_id	response_time	evaluation
0	33	1	rest	null	null	null
33	3	2	cue	n03345837	52.660814	5
36	15	2	imagery	n03345837	52.660814	5
51	3	2	evaluation	n03345837	52.660814	5
54	3	2	inter_rest	n03345837	52.660814	5
57	3	3	cue	n02437136	76.868061	5
60	15	3	imagery	n02437136	76.868061	5
75	3	3	evaluation	n02437136	76.868061	5
78	3	3	inter_rest	n02437136	76.868061	5
81	3	4	cue	n04572121	100.529280	5
84	15	4	imagery	n04572121	100.529280	5
99	3	4	evaluation	n04572121	100.529280	5
102	3	4	inter_rest	n04572121	100.529280	5
105	3	5	cue	n01976957	124.856135	5
108	15	5	imagery	n01976957	124.856135	5
123	3	5	evaluation	n01976957	124.856135	5
126	3	5	inter_rest	n01976957	124.856135	5
129	3	6	cue	n01846331	148.699641	5
132	15	6	imagery	n01846331	148.699641	5
147	3	6	evaluation	n01846331	148.699641	5
150	3	6	inter_rest	n01846331	148.699641	5
153	3	7	cue	n03710193	172.810184	3
156	15	7	imagery	n03710193	172.810184	3
171	3	7	evaluation	n03710193	172.810184	3
174	3	7	inter_rest	n03710193	172.810184	3
177	3	8	cue	n03482252	197.335768	4
180	15	8	imagery	n03482252	197.335768	4
195	3	8	evaluation	n03482252	197.335768	4
198	3	8	inter_rest	n03482252	197.335768	4
201	3	9	cue	n03272010	220.678818	5
204	15	9	imagery	n03272010	220.678818	5
219	3	9	evaluation	n03272010	220.678818	5
222	3	9	inter_rest	n03272010	220.678818	5
225	3	10	cue	n02128385	244.871789	3
228	15	10	imagery	n02128385	244.871789	3
243	3	10	evaluation	n02128385	244.871789	3
246	3	10	inter_rest	n02128385	244.871789	3
249	3	11	cue	n03379051	268.298555	4
252	15	11	imagery	n03379051	268.298555	4
267	3	11	evaluation	n03379051	268.298555	4
270	3	11	inter_rest	n03379051	268.298555	4
273	3	12	cue	n04252077	293.024684	4
276	15	12	imagery	n04252077	293.024684	4
291	3	12	evaluation	n04252077	293.024684	4
294	3	12	inter_rest	n04252077	293.024684	4
297	3	13	cue	n03064758	316.867850	5
300	15	13	imagery	n03064758	316.867850	5
315	3	13	evaluation	n03064758	316.867850	5
318	3	13	inter_rest	n03064758	316.867850	5
321	3	14	cue	n04210120	340.477533	5
324	15	14	imagery	n04210120	340.477533	5
339	3	14	evaluation	n04210120	340.477533	5
342	3	14	inter_rest	n04210120	340.477533	5
345	3	15	cue	n03941684	365.473837	4
348	15	15	imagery	n03941684	365.473837	4
363	3	15	evaluation	n03941684	365.473837	4
366	3	15	inter_rest	n03941684	365.473837	4
369	3	16	cue	n03954393	389.365349	5
372	15	16	imagery	n03954393	389.365349	5
387	3	16	evaluation	n03954393	389.365349	5
390	3	16	inter_rest	n03954393	389.365349	5
393	3	17	cue	n02139199	413.026676	5
396	15	17	imagery	n02139199	413.026676	5
411	3	17	evaluation	n02139199	413.026676	5
414	3	17	inter_rest	n02139199	413.026676	5
417	3	18	cue	n03761084	436.952403	4
420	15	18	imagery	n03761084	436.952403	4
435	3	18	evaluation	n03761084	436.952403	4
438	3	18	inter_rest	n03761084	436.952403	4
441	3	19	cue	n04297750	461.112221	4
444	15	19	imagery	n04297750	461.112221	4
459	3	19	evaluation	n04297750	461.112221	4
462	3	19	inter_rest	n04297750	461.112221	4
465	3	20	cue	n02274259	485.087911	5
468	15	20	imagery	n02274259	485.087911	5
483	3	20	evaluation	n02274259	485.087911	5
486	3	20	inter_rest	n02274259	485.087911	5
489	3	21	cue	n04554684	508.364003	5
492	15	21	imagery	n04554684	508.364003	5
507	3	21	evaluation	n04554684	508.364003	5
510	3	21	inter_rest	n04554684	508.364003	5
513	3	22	cue	n04533802	533.209011	3
516	15	22	imagery	n04533802	533.209011	3
531	3	22	evaluation	n04533802	533.209011	3
534	3	22	inter_rest	n04533802	533.209011	3
537	3	23	cue	n03122295	556.568414	4
540	15	23	imagery	n03122295	556.568414	4
555	3	23	evaluation	n03122295	556.568414	4
558	3	23	inter_rest	n03122295	556.568414	4
561	3	24	cue	n03124170	581.630905	4
564	15	24	imagery	n03124170	581.630905	4
579	3	24	evaluation	n03124170	581.630905	4
582	3	24	inter_rest	n03124170	581.630905	4
585	3	25	cue	n03626115	605.921539	5
588	15	25	imagery	n03626115	605.921539	5
603	3	25	evaluation	n03626115	605.921539	5
606	3	25	inter_rest	n03626115	605.921539	5
609	3	26	cue	n03716966	628.614805	5
612	15	26	imagery	n03716966	628.614805	5
627	3	26	evaluation	n03716966	628.614805	5
630	3	26	inter_rest	n03716966	628.614805	5
633	6	27	rest	null	null	null
